開講年度	開講学期	曜日	時限	教員	科目名	授業番号	単位数	シラバスURL	科目区分	学部コード
2023	後期	他	0限	小泉 雅生	建築設計演習	S0444	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0444.html		51
2023	後期	他	0限	小泉 雅生	建築設計実践	S0445	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0445.html		51
2023	前期	火,火	3限,4限	鈴木毅彦	地理環境科学演習Ⅴ（地形地質）	S0480	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0480.html		51
2023	後期	火,火	3限,4限	鈴木毅彦	地理環境科学演習Ⅵ（地形地質）	S0481	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0481.html		51
2023	前期	火,火	3限,4限	高橋 日出男	地理環境科学演習Ⅴ（気候）	S0482	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0482.html		51
2023	後期	火,火	3限,4限	高橋 日出男	地理環境科学演習Ⅵ（気候）	S0483	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0483.html		51
2023	前期	火,火	3限,4限	川東 正幸	地理環境科学演習Ⅴ（環境地理）	S0484	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0484.html		51
2023	後期	火,火	3限,4限	川東 正幸	地理環境科学演習Ⅵ（環境地理）	S0485	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0485.html		51
2023	前期	水,水	3限,4限	松山 洋	地理環境科学演習Ⅴ（地理情報）	S0488	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0488.html		51
2023	後期	水,水	3限,4限	松山 洋	地理環境科学演習Ⅵ（地理情報）	S0489	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0489.html		51
2023	前期	水,水	3限,4限	若林 芳樹	地理環境科学演習Ⅴ（都市人文）	S0490	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0490.html		51
2023	後期	水,水	3限,4限	若林 芳樹	地理環境科学演習Ⅵ（都市人文）	S0491	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0491.html		51
2023	前期	月,月	1限,2限	荒井 康裕	環境システム工学講究Ⅰ	S0492	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0492.html		51
2023	前期	火,火	1限,2限	荒井 康裕	環境システム工学講究Ⅱ	S0493	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0493.html		51
2023	前期	水,水	1限,2限	荒井 康裕	環境システム工学講究Ⅲ	S0494	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0494.html		51
2023	前期	木,木	1限,2限	荒井 康裕	環境システム工学講究Ⅳ	S0495	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0495.html		51
2023	前期	金,金	1限,2限	荒井 康裕	環境システム工学講究Ⅴ	S0496	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0496.html		51
2023	前期	月,月	3限,4限	上野 敦	安全防災工学講究Ⅰ	S0497	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0497.html		51
2023	前期	火,火	3限,4限	上野 敦	安全防災工学講究Ⅱ	S0498	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0498.html		51
2023	前期	水,水	3限,4限	上野 敦	安全防災工学講究Ⅲ	S0499	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0499.html		51
2023	前期	木,木	3限,4限	上野 敦	安全防災工学講究Ⅳ	S0500	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0500.html		51
2023	前期	金,金	3限,4限	上野 敦	安全防災工学講究Ⅴ	S0501	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0501.html		51
2023	前期	月,月	1限,2限	小根山 裕之	社会基盤工学講究Ⅰ	S0502	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0502.html		51
2023	前期	火,火	1限,2限	小根山 裕之	社会基盤工学講究Ⅱ	S0503	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0503.html		51
2023	前期	水,水	1限,2限	小根山 裕之	社会基盤工学講究Ⅲ	S0504	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0504.html		51
2023	前期	木,木	1限,2限	小根山 裕之	社会基盤工学講究Ⅳ	S0505	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0505.html		51
2023	前期	金,金	1限,2限	小根山 裕之	社会基盤工学講究Ⅴ	S0506	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0506.html		51
2023	前期	月,月,月,月	1限,2限,3限,4限	一ノ瀬 雅之	建築学特別研究Ⅰ	S0507	5	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0507.html		51
2023	後期	月,月,月,月	1限,2限,3限,4限	一ノ瀬 雅之	建築学特別研究Ⅱ	S0508	5	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0508.html		51
2023	前期	火,火,火,火	1限,2限,3限,4限	一ノ瀬 雅之	建築学特別研究Ⅲ	S0509	5	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0509.html		51
2023	後期	火,火,火,火	1限,2限,3限,4限	一ノ瀬 雅之	建築学特別研究Ⅳ	S0510	5	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0510.html		51
2023	前期	水,水,水,水	1限,2限,3限,4限	一ノ瀬 雅之	建築学特別研究Ⅴ	S0511	5	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0511.html		51
2023	後期	水,水,水,水	1限,2限,3限,4限	一ノ瀬 雅之	建築学特別研究Ⅵ	S0512	5	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0512.html		51
2023	前期	火,火	1限,2限	川上浩良	先端機能物質化学講究Ⅰ	S0513	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0513.html		51
2023	後期	火,火	1限,2限	川上浩良	先端機能物質化学講究Ⅱ	S0514	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0514.html		51
2023	前期	水,水	1限,2限	久保 由治	先端物質デザイン化学講究Ⅰ	S0515	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0515.html		51
2023	後期	水,水	1限,2限	久保 由治	先端物質デザイン化学講究Ⅱ	S0516	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0516.html		51
2023	前期	月,月	3限,4限	梶原浩一	エネルギーデバイス化学講究Ⅰ	S0517	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0517.html		51
2023	後期	月,月	3限,4限	梶原浩一	エネルギーデバイス化学講究Ⅱ	S0518	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0518.html		51
2023	前期	月,月	1限,2限	高木慎介	環境分子化学講究Ⅰ	S0519	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0519.html		51
2023	後期	月,月	1限,2限	高木慎介	環境分子化学講究Ⅱ	S0520	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0520.html		51
2023	前期	火,火	3限,4限	中嶋 秀	分子計測化学講究Ⅰ	S0521	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0521.html		51
2023	後期	火,火	3限,4限	中嶋 秀	分子計測化学講究Ⅱ	S0522	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0522.html		51
2023	前期	水,水	3限,4限	宍戸 哲也	環境調和化学講究Ⅰ	S0523	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0523.html		51
2023	後期	水,水	3限,4限	宍戸 哲也	環境調和化学講究Ⅱ	S0524	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0524.html		51
2023	前期	他	0限	市古 太郎	都市政策科学特別研究A	S0525	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0525.html		51
2023	後期	他	0限	市古 太郎	都市政策科学特別研究B	S0526	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0526.html	都市環境学部専門教育科目	51
2023	前期	他	0限	市古 太郎	都市政策科学特別研究C	S0527	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0527.html		51
2023	後期	他	0限	市古 太郎	都市政策科学特別研究D	S0528	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0528.html	都市環境学部専門教育科目	51
2023	前期	他	0限	市古 太郎	都市政策科学特別研究E	S0529	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0529.html		51
2023	後期	他	0限	市古 太郎	都市政策科学特別研究F	S0530	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0530.html	都市環境学部専門教育科目	51
2023	前期	木	5限	市古 太郎	都市防災計画特殊研究A	S0531	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0531.html		51
2023	後期	木	5限	市古 太郎	都市防災計画特殊研究B	S0532	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0532.html	都市環境学部専門教育科目	51
2023	前期	木	5限	市古 太郎	都市防災計画特殊研究C	S0533	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0533.html		51
2023	後期	木	5限	市古 太郎	都市防災計画特殊研究D	S0534	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0534.html	都市環境学部専門教育科目	51
2023	前期	木	5限	市古 太郎	都市防災計画特殊研究E	S0535	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0535.html		51
2023	後期	木	5限	市古 太郎	都市防災計画特殊研究F	S0536	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0536.html		51
2023	前期	木	5限	杉原 陽子	都市健康福祉論特殊研究A	S0543	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0543.html		51
2023	後期	木	5限	杉原 陽子	都市健康福祉論特殊研究B	S0544	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0544.html	都市環境学部専門教育科目	51
2023	前期	木	5限	杉原 陽子	都市健康福祉論特殊研究C	S0545	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0545.html		51
2023	後期	木	5限	杉原 陽子	都市健康福祉論特殊研究D	S0546	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0546.html	都市環境学部専門教育科目	51
2023	前期	木	5限	杉原 陽子	都市健康福祉論特殊研究E	S0547	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0547.html		51
2023	後期	木	5限	杉原 陽子	都市健康福祉論特殊研究F	S0548	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0548.html	都市環境学部専門教育科目	51
2023	前期	月	3限	饗庭 伸	参加型デザイン特殊研究A	S0567	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0567.html		51
2023	後期	月	3限	饗庭 伸	参加型デザイン特殊研究B	S0568	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0568.html	都市環境学部専門教育科目	51
2023	前期	月	3限	饗庭 伸	参加型デザイン特殊研究C	S0569	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0569.html		51
2023	後期	月	3限	饗庭 伸	参加型デザイン特殊研究D	S0570	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0570.html	都市環境学部専門教育科目	51
2023	前期	月	3限	饗庭 伸	参加型デザイン特殊研究E	S0571	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0571.html		51
2023	後期	月	3限	饗庭 伸	参加型デザイン特殊研究F	S0572	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0572.html		51
2023	後期	月,月	1限,2限	荒井 康裕	環境システム工学講究Ⅰ	S0597	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0597.html	都市環境学部専門教育科目	51
2023	後期	火,火	1限,2限	荒井 康裕	環境システム工学講究Ⅱ	S0598	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0598.html	都市環境学部専門教育科目	51
2023	後期	水,水	1限,2限	荒井 康裕	環境システム工学講究Ⅲ	S0599	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0599.html	都市環境学部専門教育科目	51
2023	後期	木,木	1限,2限	荒井 康裕	環境システム工学講究Ⅳ	S0600	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0600.html	都市環境学部専門教育科目	51
2023	後期	金,金	1限,2限	荒井 康裕	環境システム工学講究Ⅴ	S0601	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0601.html	都市環境学部専門教育科目	51
2023	後期	月,月	3限,4限	上野 敦	安全防災工学講究Ⅰ	S0602	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0602.html	都市環境学部専門教育科目	51
2023	後期	火,火	3限,4限	上野 敦	安全防災工学講究Ⅱ	S0603	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0603.html	都市環境学部専門教育科目	51
2023	後期	水,水	3限,4限	上野 敦	安全防災工学講究Ⅲ	S0604	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0604.html	都市環境学部専門教育科目	51
2023	後期	木,木	3限,4限	上野 敦	安全防災工学講究Ⅳ	S0605	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0605.html	都市環境学部専門教育科目	51
2023	後期	金,金	3限,4限	上野 敦	安全防災工学講究Ⅴ	S0606	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0606.html	都市環境学部専門教育科目	51
2023	後期	月,月	1限,2限	小根山 裕之	社会基盤工学講究Ⅰ	S0607	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0607.html	都市環境学部専門教育科目	51
2023	後期	火,火	1限,2限	小根山 裕之	社会基盤工学講究Ⅱ	S0608	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0608.html	都市環境学部専門教育科目	51
2023	後期	水,水	1限,2限	小根山 裕之	社会基盤工学講究Ⅲ	S0609	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0609.html	都市環境学部専門教育科目	51
2023	後期	木,木	1限,2限	小根山 裕之	社会基盤工学講究Ⅳ	S0610	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0610.html	都市環境学部専門教育科目	51
2023	後期	金,金	1限,2限	小根山 裕之	社会基盤工学講究Ⅴ	S0611	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0611.html	都市環境学部専門教育科目	51
2023	前期	木	1限	能作 文徳	建築学特別セミナーⅠ	S0612	3	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0612.html		51
2023	後期	木	1限	能作 文徳	建築学特別セミナーⅡ	S0613	3	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0613.html		51
2023	前期	木	2限	能作 文徳	建築学特別セミナーⅢ	S0614	3	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0614.html		51
2023	後期	木	2限	能作 文徳	建築学特別セミナーⅣ	S0615	3	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0615.html		51
2023	前期	木	6限	瀬高 渉	科学英語特論Ⅰ	S0630	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0630.html	都市環境学部専門教育科目	51
2023	後期	木,木	4限,5限	佐藤潔	科学英語特論Ⅱ	S0631	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0631.html		51
2023	集中	他	0限	伊藤 史子	GIS特別演習	S0632	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0632.html		51
2023	前期	金	2限	多幾山 法子	地震工学特論Ⅰ	S0638	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0638.html		51
2023	後期	火	3限	多幾山 法子	地震工学特論Ⅱ	S0639	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0639.html	都市環境学部専門教育科目	51
2023	後期	月	6限	柳下 崇	AdvancedAppliedChemistry	S0641	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0641.html	都市環境学部専門教育科目	51
2023	前期	月,月,水,水	1限,5限	高木慎介	AdvancedPhysicalChemistry	S0642	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0642.html	都市環境学部専門教育科目	51
2023	前期	月,月,水,水	1限,5限	久保 由治	AdvancedOrganicChemistry	S0643	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0643.html	都市環境学部専門教育科目	51
2023	後期	月,月,水,水	1限,5限	梶原浩一	AdvancedInorganicChemistry	S0644	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0644.html	都市環境学部専門教育科目	51
2023	前期	他	0限	石田 玉青	ChemicalSafety	S0648	1	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0648.html	都市環境学部専門教育科目	51
2023	前期	他	0限	佐藤潔	InstrumentalTechniquesforMaterialChemistry	S0649	1	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0649.html		51
2023	前期	火,火	4限,5限	饗庭 伸	参加型デザイン実習	S0655	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/2/2023_51_S0655.html		51
2023	前期	水	4限	横山 勝英	都市基盤環境実践英語	S0658	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0658.html		51
2023	前期	月,月	3限,4限	伊藤 史子	都市環境計画特論	S0659	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0659.html		51
2023	前期	月,月	3限,4限	伊藤 史子	都市環境計画演習	S0660	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/1/2023_51_S0660.html		51
2023	前期	金	5限	近藤 真一	安全防災特講	S0687	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0687.html		51
2023	前期	水	3限	酒井 宏治	都市基盤環境学概論	S0688	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0688.html		51
2023	後期	金	4限	荒井 康裕	環境システム特講	S0689	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/5/2023_51_S0689.html		51
2023	集中	他,他,他	3限,4限,5限	中村 一史	社会基盤特講	S0690	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0690.html		51
2023	前期	他	0限	新谷 哲也	海外特別インターンシップ	S0691	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/9/2023_51_S0691.html		51
2023	前期	水,金	1限	荒井 康裕	環境システム特別研究I	S0692	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0692.html		51
2023	前期	水,金	1限	荒井 康裕	環境システム特別研究II	S0693	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0693.html		51
2023	前期	水,金	1限	上野 敦	安全防災特別研究I	S0694	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0694.html		51
2023	前期	水,金	1限	上野 敦	安全防災特別研究II	S0695	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0695.html		51
2023	前期	水,金	1限	小根山 裕之	社会基盤特別研究I	S0696	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0696.html		51
2023	前期	水,金	1限	小根山 裕之	社会基盤特別研究II	S0697	4	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/3/2023_51_S0697.html		51
2023	後期	木	3限	荒井 康裕	環境システム特別セミナーⅠ	S0698	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0698.html		51
2023	前期	木	3限	荒井 康裕	環境システム特別セミナーⅡ	S0699	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0699.html		51
2023	後期	木	3限	上野 敦	安全防災特別セミナーⅠ	S0700	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0700.html		51
2023	前期	木	3限	上野 敦	安全防災特別セミナーⅡ	S0701	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0701.html		51
2023	後期	木	3限	小根山 裕之	社会基盤特別セミナーⅠ	S0702	2	http://www.kyouikujouhou.eas.tmu.ac.jp/syllabus/2023/5/4/2023_51_S0702.html		51
